t,AccG_X,AccG_Y,AccG_Z,Brake,Clutch,ERSCurrentKJ,ERSDelivery,ERSHeatCharging,ERSMaxJ,ERSRecovery,Gas,Gear,KersCharge,KersInput,LapCount,RPM,RideHeight_F,RideHeight_R,SlipAngle_FL,SlipAngle_FR,SlipAngle_RL,SlipAngle_RR,SlipRatio_FL,SlipRatio_FR,SlipRatio_RL,SlipRatio_RR,SpeedKMH,SpeedMPH,SpeedMS,carName,graphics.bestTime,graphics.completedLaps,graphics.currentTime,graphics.isInPit,graphics.lastTime,graphics.position,graphics.session,graphics.sessionTimeLeft,graphics.tyreCompound,inPit,physics.abs,physics.brake,physics.carDamage0,physics.carDamage1,physics.carDamage2,physics.carDamage3,physics.carDamage4,physics.fuel,physics.gas,physics.rpms,physics.speedKmh,physics.tc,physics.tyreWear0,physics.tyreWear1,physics.tyreWear2,physics.tyreWear3,static.hasExtraLap,static.isTimedRace,static.maxFuel,static.maxRpm,static.playerNick,static.track,tyreCompound
102.5,1.4772116295183686,0.1,0.0,0.0,0.0,3532.0888862378174,2.0,1.0,4000000.0,1.0,1.0,3,0.8830222215594543,0.30000000000000004,1,5065,0.06984807753012245,0.08681769303614695,4.107768621833511,4.107768621833511,3.286214897466809,3.286214897466809,0.0950655023910041,0.10562833599000455,0.15619116958900503,0.16147258638850523,134.37166400999544,83.49465523755488,37.32546222499873,ks_lamborghini_huracan_gt3,1:30:000,1,0:12:499,0,1:31:200,1,2,1697500.0000000016,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,57.26666666666671,1.0,5065,134.37166400999544,0.2,94.87500000000007,94.87500000000007,93.8500000000001,93.8500000000001,0,1,60.0,8500,Tester,spa,Soft
102.6,1.473430876093094,0.1,0.0,0.0,0.0,3541.02648555144,2.0,1.0,4000000.0,1.0,1.0,3,0.88525662138786,0.30000000000000004,1,5031,0.06982287250728729,0.08678744700874474,4.155834601049289,4.155834601049289,3.3246676808394313,3.3246676808394313,0.0961778864814264,0.10686431831269601,0.1575507501439656,0.1628939660596004,133.135681687304,82.72665166572176,36.98213380202888,ks_lamborghini_huracan_gt3,1:30:000,1,0:12:599,0,1:31:200,1,2,1697400.0000000016,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,57.26400000000004,1.0,5031,133.135681687304,0.2,94.87000000000008,94.87000000000008,93.8440000000001,93.8440000000001,0,1,60.0,8500,Tester,spa,Soft
102.7,1.4693628743990819,0.1,0.0,0.0,0.0,3549.888977408221,2.0,1.0,4000000.0,1.0,1.0,3,0.8874722443520553,0.30000000000000004,1,4997,0.06979575249599387,0.08675490299519265,4.20377272401013,4.20377272401013,3.363018179208104,3.363018179208104,0.09728731161280586,0.10809701290311763,0.1589067141934294,0.16431156483858528,131.90298709688238,81.96069099537691,36.639718638022885,ks_lamborghini_huracan_gt3,1:30:000,1,0:12:699,0,1:31:200,1,2,1697300.0000000016,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,57.261333333333376,1.0,4997,131.90298709688238,0.2,94.86500000000008,94.86500000000008,93.8380000000001,93.8380000000001,0,1,60.0,8500,Tester,spa,Soft
102.8,1.4650084175013223,0.1,0.0,0.0,0.0,3558.6759298628112,2.0,1.0,4000000.0,1.0,1.0,3,0.8896689824657028,0.30000000000000004,1,4963,0.06976672278334214,0.08672006734001057,4.251573645083974,4.251573645083974,3.40125891606718,3.40125891606718,0.09839356150051483,0.10932617944501648,0.16025879738951815,0.16572510636176896,130.67382055498354,81.19692255207067,36.298283487495425,ks_lamborghini_huracan_gt3,1:30:000,1,0:12:799,0,1:31:200,1,2,1697200.0000000016,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,57.258666666666706,1.0,4963,130.67382055498354,0.2,94.86000000000007,94.86000000000007,93.8320000000001,93.8320000000001,0,1,60.0,8500,Tester,spa,Soft
102.9,1.4603683543098156,0.1,0.0,0.0,0.0,3567.3869146515435,2.0,1.0,4000000.0,1.0,1.0,3,0.8918467286628858,0.30000000000000004,1,4929,0.0697357890287321,0.08668294683447852,4.299228045386547,4.299228045386547,3.439382436309238,3.439382436309238,0.09949642047894582,0.1105515783099398,0.1616067361409338,0.16713431505643075,129.4484216900602,80.4354952339744,35.95789491390561,ks_lamborghini_huracan_gt3,1:30:000,1,0:12:899,0,1:31:200,1,2,1697100.0000000016,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,57.25600000000004,1.0,4929,129.4484216900602,0.2,94.85500000000008,94.85500000000008,93.82600000000009,93.82600000000009,0,1,60.0,8500,Tester,spa,Soft
103.0,1.4554435894140747,0.1,0.0,0.0,0.0,3576.0215072133083,2.0,1.0,4000000.0,1.0,1.0,3,0.8940053768033271,0.30000000000000004,1,4895,0.06970295726276049,0.0866435487153126,4.346726634598089,4.346726634598089,3.4773813076784714,3.4773813076784714,0.10059567354355578,0.11177297060395086,0.16295026766434595,0.16853891619454348,128.22702939604915,79.67655748285246,35.61861927668032,ks_lamborghini_huracan_gt3,1:30:000,1,0:12:999,0,1:31:200,1,2,1697000.0000000016,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,57.25333333333337,1.0,4895,128.22702939604915,0.2,94.85000000000008,94.85000000000008,93.82000000000009,93.82000000000009,0,1,60.0,8500,Tester,spa,Soft
103.1,1.4502350829067738,0.1,0.0,0.0,0.0,3584.5792867102464,2.0,1.0,4000000.0,1.0,1.0,3,0.8961448216775616,0.30000000000000004,1,4861,0.06966823388604515,0.0866018806632542,4.394060152774518,4.394060152774518,3.5152481222196146,3.5152481222196146,0.1016911063927817,0.11299011821420188,0.16428913003562207,0.16993863594633216,127.00988178579811,78.92025725512316,35.280522718277254,ks_lamborghini_huracan_gt3,1:30:000,1,0:13:099,0,1:31:200,1,2,1696900.0000000016,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,57.25066666666671,1.0,4861,127.00988178579811,0.2,94.84500000000008,94.84500000000008,93.81400000000009,93.81400000000009,0,1,60.0,8500,Tester,spa,Soft
103.2,1.4447438501965768,0.1,0.0,0.0,0.0,3593.0598360482586,2.0,1.0,4000000.0,1.0,1.0,3,0.8982649590120646,0.30000000000000004,1,4827,0.06963162566797718,0.08655795080157261,4.441219372152681,4.441219372152681,3.5529754977221453,3.5529754977221453,0.1027825054698192,0.11420278385535466,0.16562306224089016,0.17133320143365785,125.79721614464533,78.16674199301441,34.94367115129037,ks_lamborghini_huracan_gt3,1:30:000,1,0:13:199,0,1:31:200,1,2,1696800.0000000016,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,57.24800000000004,1.0,4827,125.79721614464533,0.2,94.84000000000007,94.84000000000007,93.80800000000009,93.80800000000009,0,1,60.0,8500,Tester,spa,Soft
103.3,1.4389709618101807,0.1,0.0,0.0,0.0,3601.462741897333,2.0,1.0,4000000.0,1.0,1.0,3,0.9003656854743334,0.30000000000000004,1,4794,0.0695931397454012,0.08651176769448145,4.48819509894932,4.48819509894932,3.590556079159456,3.590556079159456,0.10386965800425568,0.11541073111583965,0.16695180422742362,0.17272234078321558,124.58926888416035,77.4161585958196,34.608130245600094,ks_lamborghini_huracan_gt3,1:30:000,1,0:13:299,0,1:31:200,1,2,1696700.0000000016,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,57.24533333333338,1.0,4794,124.58926888416035,0.2,94.83500000000008,94.83500000000008,93.80200000000009,93.80200000000009,0,1,60.0,8500,Tester,spa,Soft
103.4,1.4329175431836148,0.1,0.0,0.0,0.0,3609.787594711696,2.0,1.0,4000000.0,1.0,1.0,3,0.9024468986779239,0.30000000000000004,1,4760,0.06955278362122409,0.08646334034546892,4.534978175153416,4.534978175153416,3.627982540122733,3.627982540122733,0.10495235205355048,0.11661372450394498,0.1682750969543395,0.17410578317953673,123.38627549605502,76.6686533912592,34.273965415570835,ks_lamborghini_huracan_gt3,1:30:000,1,0:13:399,0,1:31:200,1,2,1696600.0000000016,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,57.24266666666671,1.0,4760,123.38627549605502,0.2,94.83000000000008,94.83000000000008,93.79600000000009,93.79600000000009,0,1,60.0,8500,Tester,spa,Soft
103.5,1.4265847744428344,0.1,0.0,0.0,0.0,3618.033988749763,2.0,1.0,4000000.0,1.0,1.0,3,0.9045084971874408,0.30000000000000004,1,4727,0.06951056516295223,0.08641267819554267,4.58155948031157,4.58155948031157,3.665247584249256,3.665247584249256,0.10603037654435346,0.11781152949372606,0.1695926824430987,0.17548325891778496,122.18847050627394,75.92437210695395,33.94124180729832,ks_lamborghini_huracan_gt3,1:30:000,1,0:13:499,0,1:31:200,1,2,1696500.0000000016,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,57.240000000000045,1.0,4727,122.18847050627394,0.2,94.82500000000007,94.82500000000007,93.79000000000009,93.79000000000009,0,1,60.0,8500,Tester,spa,Soft
103.6,1.4199738901736534,0.1,0.0,0.0,0.0,3626.2015220939247,2.0,1.0,4000000.0,1.0,1.0,3,0.9065503805234811,0.30000000000000004,1,4694,0.06946649260115768,0.08635979112138922,4.627929933306043,4.627929933306043,3.7023439466448345,3.7023439466448345,0.10710352131365414,0.11900391257072682,0.1709043038277995,0.17685449945633583,120.99608742927317,75.1834598420149,33.61002428590921,ks_lamborghini_huracan_gt3,1:30:000,1,0:13:599,0,1:31:200,1,2,1696400.0000000016,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,57.237333333333375,1.0,4694,120.99608742927317,0.2,94.82000000000008,94.82000000000008,93.78400000000009,93.78400000000009,0,1,60.0,8500,Tester,spa,Soft
103.7,1.4130861791810587,0.1,0.0,0.0,0.0,3634.2897966701266,2.0,1.0,4000000.0,1.0,1.0,3,0.9085724491675317,0.30000000000000004,1,4661,0.06942057452787373,0.08630468943344846,4.674080494125147,4.674080494125147,3.739264395300118,3.739264395300118,0.1081715771497534,0.12019064127750377,0.17220970540525415,0.17821923746912932,119.80935872249623,74.4460610387562,33.28037742291562,ks_lamborghini_huracan_gt3,1:30:000,1,0:13:699,0,1:31:200,1,2,1696300.0000000016,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,57.23466666666671,1.0,4661,119.80935872249623,0.2,94.81500000000008,94.81500000000008,93.77800000000009,93.77800000000009,0,1,60.0,8500,Tester,spa,Soft
103.8,1.4059229842379557,0.1,0.0,0.0,0.0,3642.298418267279,2.0,1.0,4000000.0,1.0,1.0,3,0.9105746045668197,0.30000000000000004,1,4628,0.0693728198949197,0.08624738387390364,4.72000216562561,4.72000216562561,3.776001732500488,3.776001732500488,0.10923433583304984,0.12137148425894426,0.1735086326848387,0.1795772068977859,118.62851574105574,73.71231945453555,32.95236548362659,ks_lamborghini_huracan_gt3,1:30:000,1,0:13:799,0,1:31:200,1,2,1696200.0000000016,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,57.23200000000004,1.0,4628,118.62851574105574,0.2,94.81000000000009,94.81000000000009,93.7720000000001,93.7720000000001,0,1,60.0,8500,Tester,spa,Soft
103.9,1.3984857018233918,0.1,0.0,0.0,0.0,3650.226996556462,2.0,1.0,4000000.0,1.0,1.0,3,0.9125567491391154,0.30000000000000004,1,4595,0.06932323801215594,0.08618788561458714,4.765685995286581,4.765685995286581,3.812548796229265,3.812548796229265,0.11029159017663229,0.1225462113073692,0.17480083243810615,0.18092814300347457,117.4537886926308,72.98237813372869,32.626052414619664,ks_lamborghini_huracan_gt3,1:30:000,1,0:13:899,0,1:31:200,1,2,1696100.0000000016,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,57.22933333333338,1.0,4595,117.4537886926308,0.2,94.80500000000008,94.80500000000008,93.7660000000001,93.7660000000001,0,1,60.0,8500,Tester,spa,Soft
104.0,1.3907757818503095,0.1,0.0,0.0,0.0,3658.075145109956,2.0,1.0,4000000.0,1.0,1.0,3,0.914518786277489,0.30000000000000004,1,4563,0.06927183854566873,0.08612620625480247,4.811123076954951,4.811123076954951,3.848898461563961,3.848898461563961,0.11134313406667173,0.12371459340741303,0.17608605274815436,0.18227178241852499,116.28540659258697,72.25637937984236,32.30150183127416,ks_lamborghini_huracan_gt3,1:30:000,1,0:13:999,0,1:31:200,1,2,1696000.0000000016,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,57.22666666666671,1.0,4563,116.28540659258697,0.2,94.80000000000008,94.80000000000008,93.7600000000001,93.7600000000001,0,1,60.0,8500,Tester,spa,Soft
104.1,1.382794727382884,0.1,0.0,0.0,0.0,3665.842481420072,2.0,1.0,4000000.0,1.0,1.0,3,0.9164606203550181,0.30000000000000004,1,4531,0.06921863151588589,0.08606235781906307,4.856304552581621,4.856304552581621,3.885043642065297,3.885043642065297,0.11238876250260323,0.12487640278067025,0.1773640430587373,0.18360786319777078,115.12359721932974,71.53446472777215,31.97877700536937,ks_lamborghini_huracan_gt3,1:30:000,1,0:14:099,0,1:31:200,1,2,1695900.0000000016,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,57.224000000000046,1.0,4531,115.12359721932974,0.2,94.79500000000009,94.79500000000009,93.7540000000001,93.7540000000001,0,1,60.0,8500,Tester,spa,Soft
104.2,1.3745440943434972,0.1,0.0,0.0,0.0,3673.5286269177977,2.0,1.0,4000000.0,1.0,1.0,3,0.9183821567294495,0.30000000000000004,1,4499,0.06916362729562331,0.08599635275474797,4.901221613948395,4.901221613948395,3.920977291158716,3.920977291158716,0.11342827163709143,0.1260314129301016,0.17863455422311178,0.18493612486961683,113.9685870698984,70.81677491620984,31.657940852749554,ks_lamborghini_huracan_gt3,1:30:000,1,0:14:199,0,1:31:200,1,2,1695800.0000000016,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,57.22133333333338,1.0,4499,113.9685870698984,0.2,94.79000000000008,94.79000000000008,93.7480000000001,93.7480000000001,0,1,60.0,8500,Tester,spa,Soft
104.3,1.3660254912094085,0.1,0.0,0.0,0.0,3681.1332069912437,2.0,1.0,4000000.0,1.0,1.0,3,0.9202833017478109,0.30000000000000004,1,4467,0.06910683660806272,0.08592820392967526,4.945865504385162,4.945865504385162,3.9566924035081295,3.9566924035081295,0.11446145881577088,0.12717939868418987,0.17989733855260887,0.18625630848681834,112.82060131581014,70.10344986020627,31.33905592105837,ks_lamborghini_huracan_gt3,1:30:000,1,0:14:299,0,1:31:200,1,2,1695700.0000000016,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,57.218666666666714,1.0,4467,112.82060131581014,0.2,94.78500000000008,94.78500000000008,93.7420000000001,93.7420000000001,0,1,60.0,8500,Tester,spa,Soft
104.4,1.357240578699177,0.1,0.0,0.0,0.0,3688.6558510039063,2.0,1.0,4000000.0,1.0,1.0,3,0.9221639627509766,0.30000000000000004,1,4435,0.06904827052466117,0.08585792462959341,4.9902275204770215,4.9902275204770215,3.9921820163816175,3.9921820163816175,0.11548812261675392,0.12832013624083768,0.18115214986492148,0.18756815667696333,111.67986375916229,69.39462862389443,31.02218437754508,ks_lamborghini_huracan_gt3,1:30:000,1,0:14:399,0,1:31:200,1,2,1695600.0000000016,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,57.216000000000044,1.0,4435,111.67986375916229,0.2,94.78000000000009,94.78000000000009,93.7360000000001,93.7360000000001,0,1,60.0,8500,Tester,spa,Soft
104.5,1.348191069448903,0.1,0.0,0.0,0.0,3696.0961923127293,2.0,1.0,4000000.0,1.0,1.0,3,0.9240240480781823,0.30000000000000004,1,4404,0.06898794046299268,0.08578552855559123,5.03429901376104,5.03429901376104,4.027439211008832,4.027439211008832,0.11650806288989837,0.12945340321099819,0.18239874353209803,0.1888714136926479,110.54659678900181,68.69044939337884,30.707387996944945,ks_lamborghini_huracan_gt3,1:30:000,1,0:14:499,0,1:31:200,1,2,1695500.0000000016,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,57.21333333333338,1.0,4404,110.54659678900181,0.2,94.77500000000008,94.77500000000008,93.7300000000001,93.7300000000001,0,1,60.0,8500,Tester,spa,Soft
104.6,1.3388787276783458,0.1,0.0,0.0,0.0,3703.4538682859734,2.0,1.0,4000000.0,1.0,1.0,3,0.9258634670714934,0.30000000000000004,1,4372,0.0689258581845223,0.08571102982142677,5.078071392412279,5.078071392412279,4.062457113929823,4.062457113929823,0.11752108079582703,0.13057897866203003,0.18363687652823305,0.19016582546133454,109.42102133796996,67.99104944979574,30.394728149436098,ks_lamborghini_huracan_gt3,1:30:000,1,0:14:599,0,1:31:200,1,2,1695400.0000000016,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,57.21066666666671,1.0,4372,109.42102133796996,0.2,94.77000000000008,94.77000000000008,93.7240000000001,93.7240000000001,0,1,60.0,8500,Tester,spa,Soft
104.7,1.3293053688469847,0.1,0.0,0.0,0.0,3710.728520320892,2.0,1.0,4000000.0,1.0,1.0,3,0.927682130080223,0.30000000000000004,1,4341,0.06886203579231323,0.08563444295077588,5.121536122918791,5.121536122918791,4.0972288983350325,4.0972288983350325,0.11852697884469202,0.1316966431607689,0.18486630747684582,0.19145113963488422,108.3033568392311,67.29656514254987,30.084265788675303,ks_lamborghini_huracan_gt3,1:30:000,1,0:14:699,0,1:31:200,1,2,1695300.0000000016,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,57.20800000000005,1.0,4341,108.3033568392311,0.2,94.76500000000009,94.76500000000009,93.7180000000001,93.7180000000001,0,1,60.0,8500,Tester,spa,Soft
104.8,1.3194728593000922,0.1,0.0,0.0,0.0,3717.9197938612083,2.0,1.0,4000000.0,1.0,1.0,3,0.9294799484653021,0.30000000000000004,1,4310,0.06879648572866728,0.08555578287440073,5.16468473174524,5.16468473174524,4.131747785396192,4.131747785396192,0.11952556093467558,0.1328061788163062,0.18608679669793682,0.19272710563875212,107.19382118369381,66.60713186273301,29.776061439914947,ks_lamborghini_huracan_gt3,1:30:000,1,0:14:799,0,1:31:200,1,2,1695200.0000000016,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,57.20533333333338,1.0,4310,107.19382118369381,0.2,94.76000000000008,94.76000000000008,93.7120000000001,93.7120000000001,0,1,60.0,8500,Tester,spa,Soft
104.9,1.3093831159048865,0.1,0.0,0.0,0.0,3725.027338414396,2.0,1.0,4000000.0,1.0,1.0,3,0.931256834603599,0.30000000000000004,1,4280,0.06872922077269925,0.0854750649272391,5.207508806984846,5.207508806984846,4.166007045587877,4.166007045587877,0.12051663239022073,0.13390736932246747,0.18729810625471424,0.19399347472083758,106.09263067753254,65.92288401672907,29.470175188203484,ks_lamborghini_huracan_gt3,1:30:000,1,0:14:899,0,1:31:200,1,2,1695100.0000000016,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,57.202666666666715,1.0,4280,106.09263067753254,0.2,94.75500000000008,94.75500000000008,93.7060000000001,93.7060000000001,0,1,60.0,8500,Tester,spa,Soft
105.0,1.2990381056768352,0.1,0.0,0.0,0.0,3732.0508075687594,2.0,1.0,4000000.0,1.0,1.0,3,0.9330127018921898,0.30000000000000004,1,4250,0.06866025403784556,0.08539230484541468,5.249999999999283,5.249999999999283,4.199999999999426,4.199999999999426,0.12149999999998343,0.13499999999998158,0.18849999999997977,0.1952499999999788,105.00000000001842,65.24395500001144,29.16666666667178,ks_lamborghini_huracan_gt3,1:30:000,1,0:14:999,0,1:31:200,1,2,1695000.0000000016,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,57.200000000000045,1.0,4250,105.00000000001842,0.2,94.75000000000009,94.75000000000009,93.7000000000001,93.7000000000001,0,1,60.0,8500,Tester,spa,Soft
105.1,1.2884398453961785,0.1,0.0,0.0,0.0,3738.9898590103207,2.0,1.0,4000000.0,1.0,1.0,2,0.9347474647525802,0.30000000000000004,1,4219,0.06858959896930786,0.08530751876316943,5.292150027046288,5.292150027046288,4.233720021637031,4.233720021637031,0.12247547205449982,0.13608385783833313,0.18969224362216647,0.1964964365140831,103.91614216166687,64.5704771711371,28.86559504490746,ks_lamborghini_huracan_gt3,1:30:000,1,0:15:099,0,1:31:200,1,2,1694900.0000000016,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,57.197333333333376,1.0,4219,103.91614216166687,0.2,94.74500000000009,94.74500000000009,93.6940000000001,93.6940000000001,0,1,60.0,8500,Tester,spa,Soft
105.2,1.2775904012147583,0.1,0.0,0.0,0.0,3745.844154539503,2.0,1.0,4000000.0,1.0,1.0,2,0.9364610386348758,0.30000000000000004,1,4190,0.06851726934143172,0.08522072320971806,5.333950670894568,5.333950670894568,4.267160536715655,4.267160536715655,0.12344285838356,0.13715873153728889,0.1908746046910178,0.19773254126788223,102.8412684627111,63.90258182594326,28.56701901741975,ks_lamborghini_huracan_gt3,1:30:000,1,0:15:199,0,1:31:200,1,2,1694800.0000000016,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,57.19466666666671,1.0,4190,102.8412684627111,0.2,94.74000000000008,94.74000000000008,93.6880000000001,93.6880000000001,0,1,60.0,8500,Tester,spa,Soft
105.3,1.2664918882532143,0.1,0.0,0.0,0.0,3752.6133600876124,2.0,1.0,4000000.0,1.0,1.0,2,0.9381533400219031,0.30000000000000004,1,4160,0.06844327925502143,0.08513193510602571,5.375393782425783,5.375393782425783,4.300315025940626,4.300315025940626,0.12440197039328241,0.13822441154809156,0.19204685270290073,0.1989580732803053,101.77558845190843,63.2403991719508,28.270996792196787,ks_lamborghini_huracan_gt3,1:30:000,1,0:15:299,0,1:31:200,1,2,1694700.0000000016,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,57.19200000000004,1.0,4160,101.77558845190843,0.2,94.73500000000008,94.73500000000008,93.6820000000001,93.6820000000001,0,1,60.0,8500,Tester,spa,Soft
105.4,1.2551464701886392,0.1,0.0,0.0,0.0,3759.297145733119,2.0,1.0,4000000.0,1.0,1.0,2,0.9398242864332798,0.30000000000000004,1,4131,0.06836764313459093,0.0850411717615091,5.416471282223224,5.416471282223224,4.333177025778579,4.333177025778579,0.1253526211028803,0.13928069011431146,0.19320875912574262,0.20017279363145818,100.71930988568852,62.58405830298016,27.97758607935792,ks_lamborghini_huracan_gt3,1:30:000,1,0:15:399,0,1:31:200,1,2,1694600.0000000016,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,57.18933333333338,1.0,4131,100.71930988568852,0.2,94.73000000000009,94.73000000000009,93.6760000000001,93.6760000000001,0,1,60.0,8500,Tester,spa,Soft
105.5,1.2435563588327638,0.1,0.0,0.0,0.0,3765.8951857177412,2.0,1.0,4000000.0,1.0,0.9974225435331054,2,0.9414737964294353,0.2974225435331055,1,4102,0.06829037572555176,0.0849484508706621,5.4571751621469184,5.4571751621469184,4.365740129717535,4.365740129717535,0.1262946251811144,0.14032736131234932,0.1942569991849085,0.20127336725052591,99.67263868765068,61.93368717398419,27.686844079902965,ks_lamborghini_huracan_gt3,1:30:000,1,0:15:499,0,1:31:200,1,2,1694500.0000000016,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,57.18666666666671,0.9974225435331054,4102,99.67263868765068,0.2,94.72500000000008,94.72500000000008,93.6700000000001,93.6700000000001,0,1,60.0,8500,Tester,spa,Soft
105.6,1.2317238137007622,0.1,0.0,0.0,0.0,3772.4071584623175,2.0,1.0,4000000.0,1.0,0.9926895254803049,2,0.9431017896155794,0.2926895254803049,1,4073,0.06821149209133841,0.08485379050960609,5.497497486894819,5.497497486894819,4.397997989515855,4.397997989515855,0.12722779898242292,0.14136422109158103,0.19520822421995132,0.20227643527453038,98.63577890841894,61.28941257610319,27.398827474560818,ks_lamborghini_huracan_gt3,1:30:000,1,0:15:599,0,1:31:200,1,2,1694400.0000000016,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,57.18400000000005,0.9926895254803049,4073,98.63577890841894,0.2,94.72000000000008,94.72000000000008,93.6640000000001,93.6640000000001,0,1,60.0,8500,Tester,spa,Soft
105.7,1.2196511415707525,0.1,0.0,0.0,0.0,3778.8327465824846,2.0,1.0,4000000.0,1.0,0.9878604566283009,2,0.9447081866456211,0.28786045662830095,1,4044,0.06813100761047168,0.08475720913256601,5.537430395549825,5.537430395549825,4.429944316439861,4.429944316439861,0.12815196058272454,0.14239106731413836,0.19614459231068426,0.20326414567639112,97.60893268586165,60.65136011194654,27.113592412739344,ks_lamborghini_huracan_gt3,1:30:000,1,0:15:699,0,1:31:200,1,2,1694300.0000000016,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,57.18133333333338,0.9878604566283009,4044,97.60893268586165,0.2,94.71500000000009,94.71500000000009,93.6580000000001,93.6580000000001,0,1,60.0,8500,Tester,spa,Soft
